Transaction_ID,Day_name,Brand,Units_Sold,Price_Per_Unit,Customer_Name,Customer_Age,City,Payment_Method,Customer_Ratings,Mobile_Model,Sales_Date
3535,Friday,Samsung,7,66456.77,Maryam Gujjar,58,Islamabad,JazzCash,4,Galaxy Note 20,7/12/2024
3536,Friday,OnePlus,1,41268.93,Gulnaz Qureshi,29,Bahawalpur,Bank Transfer,3,OnePlus 8T,7/12/2024
3537,Saturday,Apple,5,69833.63,Mariam Paracha,57,Multan,Cash,3,iPhone SE,7/13/2024
3538,Saturday,Xiaomi,9,41489.01,Sajid Iqbal,19,Abbottabad,Credit Card,5,Mi 11,7/13/2024
3539,Saturday,Samsung,3,42636.18,Zubair Ali,25,Faisalabad,Bank Transfer,5,Galaxy S21,7/13/2024
3540,Saturday,Vivo,9,33510.58,Bushra Iqbal,59,Islamabad,Credit Card,4,Vivo Y51,7/13/2024
3541,Sunday,Apple,5,28602.43,Yasir Talpur,26,Peshawar,Easypaisa,2,iPhone SE,7/14/2024
3542,Sunday,Xiaomi,9,25092.73,Imran Mirza,25,Islamabad,Cash,5,Mi 11,7/14/2024
3543,Sunday,OnePlus,6,30605.24,Hina Aslam,20,Multan,Easypaisa,2,OnePlus Nord,7/14/2024
3544,Sunday,Xiaomi,9,37591.06,Shazia Hashmi,26,Multan,Easypaisa,4,Redmi 9,7/14/2024
3545,Monday,Apple,7,21519.52,Haris Javed,30,Sukkur,Easypaisa,3,iPhone SE,7/15/2024
3546,Monday,Apple,7,23492.51,Farhan Lodhi,26,Sargodha,Credit Card,3,iPhone 12,7/15/2024
3547,Monday,Xiaomi,8,26292.69,Kiran Malik,48,Hyderabad,Bank Transfer,2,Redmi 9,7/15/2024
3548,Tuesday,OnePlus,7,36955.59,Sajid Cheema,42,Abbottabad,Easypaisa,4,OnePlus 8T,7/16/2024
3549,Tuesday,Xiaomi,9,49168.8,Junaid Khan,25,Sargodha,Cash,4,Mi 11,7/16/2024
3550,Tuesday,Apple,9,61368.77,Irfan Mirza,48,Karachi,Credit Card,5,iPhone 11,7/16/2024
3551,Wednesday,Apple,6,27227.91,Mehwish Lodhi,48,Islamabad,Bank Transfer,2,iPhone SE,7/17/2024
3552,Wednesday,Vivo,7,21023.7,Mariam Raza,34,Multan,Easypaisa,5,Vivo S1,7/17/2024
3553,Wednesday,Vivo,2,32730.85,Imran Baloch,36,Islamabad,Cash,2,Vivo V20,7/17/2024
3554,Wednesday,Samsung,9,63662.98,Razia Javed,20,Gujranwala,Easypaisa,5,Galaxy A51,7/17/2024
3555,Thursday,Apple,1,10591.64,Shazia Akhtar,47,Islamabad,JazzCash,5,iPhone 11,7/18/2024
3556,Thursday,Vivo,1,50672.12,Sadia Hashmi,27,Peshawar,Bank Transfer,4,Vivo V20,7/18/2024
3557,Thursday,Xiaomi,3,38629.6,Gulnaz Riaz,46,Sialkot,Easypaisa,4,Mi 11,7/18/2024
3558,Friday,OnePlus,6,19662.77,Furqan Baloch,57,Islamabad,Easypaisa,3,OnePlus 9,7/19/2024
3559,Friday,Xiaomi,5,29261.29,Bushra Ali,35,Islamabad,Credit Card,3,Redmi 9,7/19/2024
3560,Friday,OnePlus,2,23497,Aroha Riaz,29,Karachi,Bank Transfer,4,OnePlus 9,7/19/2024
3561,Saturday,Vivo,9,62669.93,Sohail Rana,40,Gujrat,JazzCash,4,Vivo S1,7/20/2024
3562,Saturday,Samsung,4,38912.4,Usman Butt,28,Islamabad,Easypaisa,5,Galaxy A51,7/20/2024
3563,Saturday,Xiaomi,4,43785.66,Hassan Wattoo,26,Islamabad,Cash,3,Mi 11,7/20/2024
3564,Saturday,Xiaomi,5,45621.26,Usman Pasha,41,Karachi,Easypaisa,4,Redmi 9,7/20/2024
3565,Sunday,Xiaomi,8,48377.03,Ayesha Kazmi,42,Karachi,Easypaisa,2,Redmi 9,7/21/2024
3566,Sunday,OnePlus,4,39733.34,Nida Aziz,42,Multan,JazzCash,2,OnePlus Nord,7/21/2024
3567,Sunday,Vivo,5,11072.41,Maryam Kazmi,26,Islamabad,Credit Card,3,Vivo Y51,7/21/2024
3568,Sunday,Xiaomi,4,30083.36,Junaid Tiwana,29,Bahawalpur,Easypaisa,2,Redmi 9,7/21/2024
3569,Monday,Xiaomi,6,21032.39,Zainab Javed,28,Karachi,Cash,5,Mi 11,7/22/2024
3570,Monday,Samsung,3,50808.57,Sidra Khattak,55,Islamabad,Cash,3,Galaxy S21,7/22/2024
3571,Monday,Samsung,8,13402.28,Kashif Ahmed,45,Mardan,Easypaisa,4,Galaxy Note 20,7/22/2024
3572,Tuesday,Vivo,6,43828.2,Samina Khoso,25,Islamabad,Cash,2,Vivo Y51,7/23/2024
3573,Tuesday,Vivo,5,22637.9,Shabana Hussain,27,Rawalpindi,Cash,5,Vivo S1,7/23/2024
3574,Tuesday,Apple,2,66930.75,Naveed Paracha,42,Karachi,Easypaisa,4,iPhone 11,7/23/2024
3575,Tuesday,Samsung,7,30132.46,Shazia Qureshi,53,Islamabad,Cash,5,Galaxy S21,7/23/2024
3576,Wednesday,Apple,2,29513.27,Iqra Qureshi,26,Sialkot,Cash,5,iPhone 11,7/24/2024
3577,Wednesday,OnePlus,1,65403.08,Maryam Gondal,58,Bahawalpur,Easypaisa,2,OnePlus Nord,7/24/2024
3578,Wednesday,Apple,7,35040.88,Sidra Gillani,25,Islamabad,Bank Transfer,5,iPhone 12,7/24/2024
3579,Thursday,Xiaomi,5,67771.74,Mariam Akhtar,20,Islamabad,Credit Card,5,Redmi 9,7/25/2024
3580,Thursday,Apple,1,11450.22,Yasmin Siddiqui,35,Gujranwala,Credit Card,5,iPhone SE,7/25/2024
3581,Thursday,Vivo,4,28380.67,Sidra Butt,52,Karachi,Bank Transfer,5,Vivo Y51,7/25/2024
3582,Friday,OnePlus,4,49971.58,Rabia Farooq,34,Rawalpindi,Easypaisa,4,OnePlus Nord,7/26/2024
3583,Friday,Xiaomi,7,63451.42,Shazia Sheikh,53,Karachi,Bank Transfer,4,Redmi Note 10,7/26/2024
3584,Friday,Apple,9,25384.34,Fozia Sheikh,45,Islamabad,Credit Card,5,iPhone 12,7/26/2024
3585,Saturday,OnePlus,2,65828.66,Rashid Ali,32,Peshawar,Credit Card,3,OnePlus 9,7/27/2024
3586,Saturday,OnePlus,1,45647.29,Mariam Siddiqui,36,Abbottabad,Credit Card,3,OnePlus 9,7/27/2024
3587,Saturday,Xiaomi,2,58060.49,Farhan Lodhi,39,Peshawar,Credit Card,4,Mi 11,7/27/2024
3588,Saturday,Apple,7,33832.44,Rubina Hashmi,23,Islamabad,Easypaisa,3,iPhone 12,7/27/2024
3589,Sunday,OnePlus,6,22730.82,Salman Pasha,24,Rawalpindi,Credit Card,4,OnePlus 8T,7/28/2024
3590,Sunday,OnePlus,4,64674.12,Madiha Mirza,26,Multan,Credit Card,2,OnePlus Nord,7/28/2024
3591,Sunday,Samsung,1,65988.15,Fahad Chaudhry,37,Islamabad,Easypaisa,4,Galaxy A51,7/28/2024
3592,Sunday,OnePlus,1,39854.51,Nasir Baig,54,Islamabad,Bank Transfer,2,OnePlus 8T,7/28/2024
3593,Monday,Samsung,5,10389.7,Usman Aziz,28,Bahawalpur,Easypaisa,5,Galaxy A51,7/29/2024
3594,Monday,Apple,1,16586.98,Noor Hashmi,19,Gujranwala,Credit Card,3,iPhone SE,7/29/2024
3595,Monday,Apple,7,44381.68,Rimsha Qureshi,39,Islamabad,Cash,5,iPhone 12,7/29/2024
3596,Monday,Apple,1,11426.6,Misbah Paracha,53,Quetta,Easypaisa,5,iPhone SE,7/29/2024
3597,Tuesday,Vivo,1,33814.72,Imran Chaudhry,22,Faisalabad,Easypaisa,5,Vivo S1,7/30/2024
3598,Tuesday,Apple,2,28202.2,Hassan Bhutto,24,Karachi,Bank Transfer,5,iPhone 11,7/30/2024
3599,Tuesday,OnePlus,3,52860.9,Usman Wattoo,23,Sahiwal,Credit Card,4,OnePlus 9,7/30/2024
3600,Tuesday,Xiaomi,1,13334.72,Arooj Durrani,39,Abbottabad,Cash,4,Redmi 9,7/30/2024
3601,Wednesday,Samsung,9,39323.88,Parveen Mirza,27,Islamabad,Easypaisa,3,Galaxy A51,7/31/2024
3602,Wednesday,Vivo,8,44746.86,Parveen Baig,57,Rawalpindi,Easypaisa,5,Vivo Y51,7/31/2024
3603,Wednesday,Apple,5,47037.46,Rashid Bhatti,37,Islamabad,Easypaisa,5,iPhone SE,7/31/2024
3604,Wednesday,Apple,2,34309.46,Sajid Tiwana,45,Karachi,Cash,5,iPhone 12,7/31/2024
3605,Thursday,Xiaomi,5,28262.07,Sohail Abbasi,40,Islamabad,Easypaisa,5,Redmi Note 10,8/1/2024
3606,Thursday,Xiaomi,6,50949.58,Nimra Aziz,52,Sargodha,Easypaisa,3,Redmi Note 10,8/1/2024
3607,Thursday,Vivo,1,60854.14,Yasir Siddiqui,18,Karachi,Cash,4,Vivo Y51,8/1/2024
3608,Friday,Samsung,4,51617.06,Waqas Gillani,46,Lahore,Easypaisa,5,Galaxy S21,8/2/2024
3609,Friday,Apple,9,65926.14,Zaid Khan,26,Quetta,Cash,3,iPhone 12,8/2/2024
3610,Friday,Vivo,2,53035.81,Muhammad Javed,26,Karachi,Bank Transfer,5,Vivo V20,8/2/2024
3611,Saturday,OnePlus,5,55877.12,Danish Zardari,39,Quetta,Cash,5,OnePlus 9,8/3/2024
3612,Saturday,OnePlus,1,20074.19,Irfan Mirza,19,Karachi,Bank Transfer,4,OnePlus 9,8/3/2024
3613,Saturday,Vivo,4,35172.38,Fahad Javed,33,Gujranwala,Cash,4,Vivo V20,8/3/2024
3614,Sunday,Apple,4,39103.32,Rabia Kazmi,57,Islamabad,Credit Card,3,iPhone 11,8/4/2024
3615,Sunday,Vivo,6,25377.59,Irfan Hussain,23,Quetta,Easypaisa,2,Vivo V20,8/4/2024
3616,Sunday,Apple,9,41712.39,Zara Baloch,30,Bahawalpur,JazzCash,3,iPhone SE,8/4/2024
3617,Monday,Xiaomi,3,27447.52,Waseem Ansari,50,Islamabad,Easypaisa,3,Mi 11,8/5/2024
3618,Monday,Vivo,9,51250.13,Mariam Butt,36,Islamabad,Easypaisa,2,Vivo S1,8/5/2024
3619,Monday,Apple,6,38217.31,Kiran Bhatti,32,Sargodha,Cash,5,iPhone SE,8/5/2024
3620,Monday,Vivo,7,37528.42,Waseem Zardari,50,Sialkot,Credit Card,5,Vivo V20,8/5/2024
3621,Tuesday,Vivo,2,69018.55,Tooba Nawaz,27,Islamabad,Cash,2,Vivo S1,8/6/2024
3622,Tuesday,Apple,6,33546.69,Talha Kazmi,18,Karachi,Easypaisa,5,iPhone SE,8/6/2024
3623,Tuesday,Apple,6,31737.73,Aisha Pasha,29,Islamabad,Cash,5,iPhone SE,8/6/2024
3624,Wednesday,Samsung,2,29116.26,Rizwan Raza,46,Karachi,Bank Transfer,2,Galaxy S21,8/7/2024
3625,Wednesday,Vivo,2,63684.95,Misbah Farooq,34,Sargodha,Credit Card,4,Vivo V20,8/7/2024
3626,Wednesday,OnePlus,2,39803.43,Tariq Baloch,21,Rawalpindi,Easypaisa,3,OnePlus 9,8/7/2024
3627,Wednesday,Vivo,1,46000.87,Salman Mengal,46,Lahore,Cash,2,Vivo Y51,8/7/2024
3628,Thursday,Vivo,5,20849.11,Usman Chaudhry,24,Mardan,Bank Transfer,2,Vivo V20,8/8/2024
3629,Thursday,Apple,8,42456.54,Sidra Khattak,30,Karachi,Credit Card,5,iPhone 12,8/8/2024
3630,Thursday,Vivo,2,26478.89,Aroha Riaz,22,Sukkur,Cash,4,Vivo S1,8/8/2024
3631,Friday,Vivo,5,53838.22,Kashif Naqvi,23,Islamabad,Cash,2,Vivo V20,8/9/2024
3632,Friday,OnePlus,8,59951.7,Kiran Syed,51,Gujrat,Easypaisa,4,OnePlus Nord,8/9/2024
3633,Friday,Apple,5,52888.64,Zubair Khoso,24,Gujrat,JazzCash,5,iPhone 12,8/9/2024
3634,Friday,Vivo,2,53814.65,Furqan Tarar,45,Multan,Credit Card,2,Vivo V20,8/9/2024
3635,Saturday,Xiaomi,3,40748.48,Hassan Wattoo,27,Sargodha,Cash,4,Redmi Note 10,8/10/2024
3636,Saturday,Samsung,6,52727.08,Mariam Wattoo,21,Sialkot,Credit Card,3,Galaxy S21,8/10/2024
3637,Saturday,OnePlus,5,35361.22,Misbah Rana,20,Karachi,JazzCash,5,OnePlus 9,8/10/2024
3638,Saturday,Vivo,4,49089.35,Nasir Tarar,42,Karachi,Easypaisa,4,Vivo V20,8/10/2024
3639,Sunday,Xiaomi,4,25542.35,Irfan Hashmi,40,Sheikhupura,Easypaisa,5,Redmi Note 10,8/11/2024
3640,Sunday,Vivo,5,14185.42,Hina Gujjar,44,Lahore,Easypaisa,2,Vivo S1,8/11/2024
3641,Sunday,Vivo,2,34808.4,Hassan Sheikh,31,Abbottabad,Credit Card,2,Vivo Y51,8/11/2024
3642,Monday,Apple,9,37706.69,Haris Gillani,55,Islamabad,Credit Card,5,iPhone 11,8/12/2024
3643,Monday,Apple,2,25384.43,Saima Zardari,49,Karachi,Cash,5,iPhone 12,8/12/2024
3644,Monday,Apple,2,53662.57,Bushra Syed,40,Islamabad,Bank Transfer,3,iPhone 11,8/12/2024
3645,Tuesday,Xiaomi,9,14413.03,Rida Hussain,57,Karachi,Bank Transfer,3,Redmi 9,8/13/2024
3646,Tuesday,Vivo,3,23364.9,Madiha Aziz,54,Karachi,Bank Transfer,4,Vivo S1,8/13/2024
3647,Tuesday,Samsung,7,54913.88,Aroha Kazmi,20,Lahore,Credit Card,3,Galaxy A51,8/13/2024
3648,Wednesday,OnePlus,4,36227.46,Waseem Ansari,52,Gujranwala,Easypaisa,5,OnePlus 8T,8/14/2024
3649,Wednesday,Apple,6,52317.02,Usman Mengal,30,Islamabad,Bank Transfer,2,iPhone 11,8/14/2024
3650,Wednesday,Apple,4,44049.15,Junaid Zardari,51,Sahiwal,Cash,5,iPhone 11,8/14/2024
3651,Thursday,Vivo,7,67042.76,Aqsa Malik,41,Karachi,Credit Card,5,Vivo V20,8/15/2024
3652,Thursday,Vivo,1,45867.75,Mariam Tiwana,18,Sargodha,Easypaisa,2,Vivo S1,8/15/2024
3653,Thursday,Xiaomi,3,10892.14,Sajid Ahmed,29,Islamabad,JazzCash,5,Redmi 9,8/15/2024
3654,Thursday,Xiaomi,3,31172.64,Saad Khoso,25,Islamabad,Easypaisa,3,Redmi Note 10,8/15/2024
3655,Friday,Apple,1,18583.64,Muneeba Abbasi,36,Islamabad,Cash,4,iPhone 11,8/16/2024
3656,Friday,Vivo,6,65478.02,Laiba Sheikh,26,Sheikhupura,Bank Transfer,4,Vivo S1,8/16/2024
3657,Friday,Samsung,9,16240.75,Talha Khoso,45,Karachi,Bank Transfer,5,Galaxy Note 20,8/16/2024
3658,Saturday,OnePlus,8,33262.4,Aroha Kazmi,31,Gujrat,Easypaisa,2,OnePlus 9,8/17/2024
3659,Saturday,Vivo,7,23565.95,Fatima Aziz,44,Sialkot,Credit Card,5,Vivo Y51,8/17/2024
3660,Saturday,Vivo,8,60803.32,Aroha Baig,35,Mardan,Easypaisa,5,Vivo V20,8/17/2024
3661,Sunday,Xiaomi,6,28513.99,Sidra Niazi,59,Islamabad,Cash,5,Mi 11,8/18/2024
3662,Sunday,OnePlus,9,69513.61,Fatima Butt,58,Islamabad,Easypaisa,5,OnePlus 9,8/18/2024
3663,Sunday,Apple,3,12317,Nida Gillani,23,Karachi,Easypaisa,4,iPhone SE,8/18/2024
3664,Sunday,Vivo,9,17696.61,Maryam Syed,50,Bahawalpur,JazzCash,4,Vivo V20,8/18/2024
3665,Monday,Apple,4,23478.33,Ayesha Ahmed,54,Lahore,Credit Card,5,iPhone 11,8/19/2024
3666,Monday,Vivo,7,58666.36,Ayesha Naqvi,59,Rawalpindi,Credit Card,2,Vivo S1,8/19/2024
3667,Monday,Apple,9,62711.03,Yasmin Cheema,42,Islamabad,Credit Card,5,iPhone 11,8/19/2024
3668,Tuesday,OnePlus,2,14287.08,Nadia Raza,30,Karachi,Credit Card,3,OnePlus 8T,8/20/2024
3669,Tuesday,Xiaomi,2,11947.61,Shahid Talpur,40,Abbottabad,Easypaisa,4,Redmi Note 10,8/20/2024
3670,Tuesday,OnePlus,9,54673.41,Usman Baig,53,Islamabad,JazzCash,4,OnePlus 9,8/20/2024
3671,Wednesday,Samsung,3,18001.12,Aroha Riaz,50,Abbottabad,Bank Transfer,4,Galaxy Note 20,8/21/2024
3672,Wednesday,Xiaomi,9,17979.92,Mariam Baloch,38,Karachi,Credit Card,2,Redmi Note 10,8/21/2024
3673,Wednesday,OnePlus,5,11341.99,Noor Javed,51,Hyderabad,Easypaisa,5,OnePlus 8T,8/21/2024
3674,Thursday,Samsung,6,12988.47,Sohail Rana,53,Karachi,Credit Card,2,Galaxy S21,8/22/2024
3675,Thursday,Vivo,2,25820.53,Sidra Mirza,34,Sheikhupura,Credit Card,4,Vivo V20,8/22/2024
3676,Thursday,Vivo,8,13900.33,Amber Khoso,27,Sahiwal,Bank Transfer,5,Vivo Y51,8/22/2024
3677,Friday,Apple,9,32132.75,Zeeshan Mengal,40,Islamabad,JazzCash,4,iPhone SE,8/23/2024
3678,Friday,Xiaomi,2,59966.5,Faisal Butt,19,Sukkur,Credit Card,5,Redmi Note 10,8/23/2024
3679,Friday,Vivo,6,29579.22,Maryam Bhatti,52,Hyderabad,Easypaisa,5,Vivo Y51,8/23/2024
3680,Saturday,Xiaomi,6,53670.05,Farhan Paracha,31,Quetta,Credit Card,4,Redmi 9,8/24/2024
3681,Saturday,Vivo,8,15634.6,Zubair Siddiqui,58,Islamabad,Bank Transfer,4,Vivo V20,8/24/2024
3682,Saturday,Apple,5,49562.51,Sana Durrani,19,Lahore,JazzCash,5,iPhone 12,8/24/2024
3683,Saturday,OnePlus,9,29004.83,Hina Aslam,36,Karachi,Easypaisa,2,OnePlus 8T,8/24/2024
3684,Sunday,Apple,1,54985.17,Sadia Syed,33,Rawalpindi,Credit Card,2,iPhone 12,8/25/2024
3685,Sunday,Samsung,9,18175.12,Mudassar Durrani,42,Karachi,Credit Card,2,Galaxy Note 20,8/25/2024
3686,Sunday,Vivo,7,63873,Waseem Ansari,18,Hyderabad,Cash,3,Vivo Y51,8/25/2024
3687,Monday,Samsung,4,24554.63,Zainab Tarar,19,Islamabad,Credit Card,5,Galaxy S21,8/26/2024
3688,Monday,Samsung,3,31188.27,Zainab Baloch,44,Islamabad,Easypaisa,3,Galaxy A51,8/26/2024
3689,Monday,Xiaomi,6,67010.84,Uzma Durrani,19,Islamabad,JazzCash,3,Redmi Note 10,8/26/2024
3690,Tuesday,Vivo,1,44708.94,Hassan Leghari,47,Karachi,Cash,5,Vivo S1,8/27/2024
3691,Tuesday,Samsung,3,31946.29,Mariam Chaudhry,27,Hyderabad,Easypaisa,3,Galaxy S21,8/27/2024
3692,Tuesday,OnePlus,2,66976.13,Maryam Akhtar,36,Sukkur,Easypaisa,5,OnePlus Nord,8/27/2024
3693,Wednesday,Samsung,9,29744.65,Bilal Qureshi,59,Sahiwal,Cash,5,Galaxy S21,8/28/2024
3694,Wednesday,OnePlus,3,15692.24,Irfan Farooq,33,Islamabad,Credit Card,5,OnePlus Nord,8/28/2024
3695,Wednesday,Xiaomi,2,69810.93,Hafsa Aziz,30,Faisalabad,Cash,5,Redmi 9,8/28/2024
3696,Thursday,Samsung,4,26070.7,Nimra Durrani,25,Karachi,Easypaisa,5,Galaxy S21,8/29/2024
3697,Thursday,Apple,2,61075.47,Imran Pasha,48,Karachi,Credit Card,5,iPhone 12,8/29/2024
3698,Thursday,Xiaomi,1,19932.45,Amber Sheikh,42,Karachi,Bank Transfer,2,Mi 11,8/29/2024
3699,Friday,OnePlus,6,53881.24,Usman Sheikh,56,Sheikhupura,Cash,5,OnePlus Nord,8/30/2024
3700,Friday,Xiaomi,8,41466.96,Razia Mengal,38,Sialkot,Easypaisa,4,Redmi Note 10,8/30/2024
3701,Friday,Samsung,2,68854.39,Kashif Lodhi,55,Islamabad,Credit Card,5,Galaxy Note 20,8/30/2024
3702,Friday,Vivo,9,43169.82,Kiran Syed,58,Islamabad,Easypaisa,5,Vivo V20,8/30/2024
3703,Saturday,Vivo,3,11500.91,Majid Riaz,46,Abbottabad,Credit Card,5,Vivo S1,8/31/2024
3704,Saturday,OnePlus,8,46232.68,Asad Nawaz,23,Gujranwala,Credit Card,5,OnePlus 9,8/31/2024
3705,Saturday,OnePlus,8,18718.99,Asad Butt,35,Islamabad,Cash,5,OnePlus 9,8/31/2024
3706,Sunday,Vivo,3,57912.45,Kashif Naqvi,52,Islamabad,JazzCash,5,Vivo Y51,9/1/2024
3707,Sunday,OnePlus,3,61394.09,Amber Ali,44,Gujranwala,Credit Card,5,OnePlus 9,9/1/2024
3708,Sunday,Xiaomi,6,38925.61,Ali Hashmi,22,Karachi,Easypaisa,5,Mi 11,9/1/2024
3709,Sunday,Apple,1,56993.29,Muhammad Pasha,24,Islamabad,Credit Card,4,iPhone SE,9/1/2024
3710,Monday,Apple,4,18706.64,Razia Durrani,27,Islamabad,JazzCash,3,iPhone SE,9/2/2024
3711,Monday,Xiaomi,1,39524.69,Razia Siddiqui,27,Karachi,Easypaisa,4,Redmi Note 10,9/2/2024
3712,Monday,Apple,3,33636.66,Amna Nawaz,45,Gujranwala,Credit Card,4,iPhone 11,9/2/2024
3713,Monday,Samsung,9,46679.04,Rimsha Zardari,53,Abbottabad,Credit Card,5,Galaxy A51,9/2/2024
3714,Tuesday,Xiaomi,5,12668.63,Iqra Chaudhry,27,Bahawalpur,Cash,4,Redmi Note 10,9/3/2024
3715,Tuesday,OnePlus,5,55127.37,Ibrahim Ali,52,Gujrat,JazzCash,5,OnePlus 9,9/3/2024
3716,Tuesday,Xiaomi,4,14747.76,Adnan Khan,52,Sialkot,Credit Card,2,Redmi Note 10,9/3/2024
3717,Wednesday,Vivo,3,49388.29,Sohail Rana,54,Mardan,Bank Transfer,5,Vivo V20,9/4/2024
3718,Wednesday,OnePlus,5,11107.43,Talha Abbasi,37,Bahawalpur,Credit Card,3,OnePlus 9,9/4/2024
3719,Wednesday,Vivo,4,59913.28,Usman Aziz,30,Quetta,Easypaisa,2,Vivo Y51,9/4/2024
3720,Thursday,OnePlus,8,20481.98,Muneeba Paracha,28,Karachi,Bank Transfer,5,OnePlus 9,9/5/2024
3721,Thursday,Apple,4,40929.85,Asad Tarar,36,Islamabad,Easypaisa,5,iPhone 12,9/5/2024
3722,Thursday,Xiaomi,8,25689.57,Zubair Hussain,45,Karachi,JazzCash,3,Redmi Note 10,9/5/2024
3723,Friday,Samsung,6,53358.83,Rabia Gillani,55,Islamabad,Easypaisa,4,Galaxy S21,9/6/2024
3724,Friday,OnePlus,5,29281.07,Tariq Nawaz,21,Sheikhupura,Credit Card,5,OnePlus 9,9/6/2024
3725,Friday,OnePlus,4,53476.55,Muhammad Bhatti,54,Islamabad,Easypaisa,3,OnePlus 9,9/6/2024
3726,Saturday,Vivo,4,27092.27,Mariam Wattoo,36,Islamabad,Easypaisa,5,Vivo V20,9/7/2024
3727,Saturday,Apple,4,55148.39,Ibrahim Ali,54,Sheikhupura,Credit Card,5,iPhone SE,9/7/2024
3728,Saturday,Vivo,9,11836.33,Usman Aziz,31,Bahawalpur,Bank Transfer,5,Vivo S1,9/7/2024
3729,Saturday,Vivo,4,26998.68,Ali Abbasi,48,Lahore,Easypaisa,4,Vivo V20,9/7/2024
3730,Sunday,Apple,9,39918.01,Arooj Zardari,45,Rawalpindi,Cash,4,iPhone 11,9/8/2024
3731,Sunday,Samsung,6,12703.57,Atif Aziz,53,Karachi,Cash,5,Galaxy S21,9/8/2024
3732,Sunday,Vivo,7,21162.04,Muneeba Naqvi,55,Islamabad,Easypaisa,5,Vivo Y51,9/8/2024
3733,Monday,Vivo,3,66072.22,Kashif Ansari,36,Bahawalpur,Easypaisa,4,Vivo Y51,9/9/2024
3734,Monday,OnePlus,8,68610.06,Laiba Hashmi,59,Sargodha,Easypaisa,3,OnePlus 8T,9/9/2024
3735,Monday,Apple,3,54385,Atif Chaudhry,18,Karachi,JazzCash,5,iPhone 11,9/9/2024
3736,Tuesday,Xiaomi,1,25132,Tahir Paracha,40,Islamabad,Credit Card,3,Mi 11,9/10/2024
3737,Tuesday,Samsung,5,25631.05,Maryam Syed,45,Islamabad,Cash,2,Galaxy A51,9/10/2024
3738,Tuesday,Samsung,2,48747.42,Gulnaz Aziz,21,Lahore,Cash,5,Galaxy S21,9/10/2024
3739,Wednesday,Apple,6,17055.98,Laiba Hashmi,58,Sheikhupura,JazzCash,4,iPhone SE,9/11/2024
3740,Wednesday,OnePlus,9,66898.56,Zeeshan Bhutto,35,Islamabad,Easypaisa,2,OnePlus Nord,9/11/2024
3741,Wednesday,OnePlus,1,23488.77,Sadia Niazi,56,Sialkot,Easypaisa,4,OnePlus 9,9/11/2024
3742,Thursday,Apple,4,69978.14,Aisha Khattak,42,Sialkot,Credit Card,2,iPhone SE,9/12/2024
3743,Thursday,OnePlus,1,39744.03,Nasir Siddiqui,35,Karachi,Credit Card,4,OnePlus 9,9/12/2024
3744,Thursday,Samsung,1,56285.8,Mehwish Rana,23,Rawalpindi,Cash,5,Galaxy S21,9/12/2024
3745,Friday,Samsung,8,10131.05,Asad Khattak,36,Karachi,Credit Card,5,Galaxy S21,9/13/2024
3746,Friday,Xiaomi,2,63324.78,Saad Raza,29,Islamabad,Cash,3,Redmi Note 10,9/13/2024
3747,Friday,Apple,1,26200.12,Aamir Ahmed,42,Peshawar,Bank Transfer,2,iPhone 11,9/13/2024
3748,Saturday,Vivo,8,50076.2,Laiba Iqbal,52,Islamabad,Easypaisa,3,Vivo Y51,9/14/2024
3749,Saturday,Vivo,4,58381.32,Afshan Ansari,18,Lahore,Easypaisa,3,Vivo S1,9/14/2024
3750,Saturday,Xiaomi,3,19848.86,Sadia Paracha,22,Islamabad,Cash,4,Redmi Note 10,9/14/2024
3751,Saturday,Xiaomi,4,36550.57,Waseem Bhatti,18,Mardan,Easypaisa,5,Redmi Note 10,9/14/2024
3752,Sunday,OnePlus,5,39630.16,Ali Khan,25,Islamabad,Bank Transfer,4,OnePlus 9,9/15/2024
3753,Sunday,Xiaomi,1,28727.17,Kiran Hashmi,56,Karachi,Credit Card,3,Redmi Note 10,9/15/2024
3754,Sunday,Xiaomi,1,38905.35,Hassan Bhatti,35,Multan,Bank Transfer,5,Mi 11,9/15/2024
3755,Sunday,Vivo,3,29052.74,Maryam Gujjar,26,Mardan,Easypaisa,5,Vivo Y51,9/15/2024
3756,Monday,OnePlus,6,31644.86,Tahir Malik,22,Multan,JazzCash,5,OnePlus 8T,9/16/2024
3757,Monday,Xiaomi,1,50159.87,Ahsan Leghari,21,Islamabad,Easypaisa,3,Redmi 9,9/16/2024
3758,Monday,Xiaomi,2,47955.6,Farhan Paracha,46,Sahiwal,Cash,4,Redmi Note 10,9/16/2024
3759,Tuesday,OnePlus,7,23935.94,Kiran Syed,18,Islamabad,Credit Card,5,OnePlus 8T,9/17/2024
3760,Tuesday,Apple,1,63848.97,Mariam Bhutto,47,Rawalpindi,Credit Card,2,iPhone 11,9/17/2024
3761,Tuesday,OnePlus,7,61767.31,Zainab Baloch,18,Islamabad,Easypaisa,4,OnePlus 9,9/17/2024
3762,Wednesday,Vivo,4,40545,Hina Ali,20,Islamabad,Easypaisa,5,Vivo Y51,9/18/2024
3763,Wednesday,Apple,6,35995.04,Amber Syed,39,Sargodha,Credit Card,4,iPhone 12,9/18/2024
3764,Wednesday,Samsung,8,32611.36,Parveen Bhutto,25,Islamabad,JazzCash,2,Galaxy S21,9/18/2024
